timestamp,coin,price_usd
2026-09-05T08:13:42.109864+00:00,ethereum,2455.59
2026-09-05T08:13:57.700299+00:00,bitcoin,79686
2026-09-05T08:13:57.700299+00:00,ethereum,2456.53
2026-09-05T08:14:13.343198+00:00,bitcoin,79686
2026-09-05T08:14:13.343198+00:00,ethereum,2456.53
2026-09-05T08:14:28.655371+00:00,bitcoin,79686
2026-09-05T08:14:28.655371+00:00,ethereum,2456.53
2026-09-05T08:14:44.133953+00:00,bitcoin,79686
2026-09-05T08:14:44.133953+00:00,ethereum,2456.53
2026-09-05T08:14:59.769342+00:00,bitcoin,79694
2026-09-05T08:14:59.769342+00:00,ethereum,2456.61
2026-09-05T08:15:15.165465+00:00,bitcoin,79694
2026-09-05T08:15:15.165465+00:00,ethereum,2456.61
2026-09-05T08:15:30.643068+00:00,bitcoin,79694
2026-09-05T08:15:30.643068+00:00,ethereum,2456.61
2026-09-05T08:15:45.892028+00:00,bitcoin,79694
2026-09-05T08:15:45.892028+00:00,ethereum,2456.61
2026-09-05T08:16:01.550533+00:00,bitcoin,79671
2026-09-05T08:16:01.550533+00:00,ethereum,2455.49
2026-09-05T08:16:16.922926+00:00,bitcoin,79671
2026-09-05T08:16:16.922926+00:00,ethereum,2455.49
2026-09-05T08:16:32.684298+00:00,bitcoin,79671
2026-09-05T08:16:32.684298+00:00,ethereum,2455.49
2026-09-05T08:16:48.181138+00:00,bitcoin,79671
2026-09-05T08:16:48.181138+00:00,ethereum,2455.49
2026-09-05T08:17:03.788455+00:00,bitcoin,79664
2026-09-05T08:17:03.788455+00:00,ethereum,2455.48
2026-09-05T08:17:20.653399+00:00,bitcoin,79664
2026-09-05T08:17:20.653399+00:00,ethereum,2455.48
2026-09-05T08:17:36.053531+00:00,bitcoin,79664
2026-09-05T08:17:36.053531+00:00,ethereum,2455.48
2026-09-05T08:17:52.320488+00:00,bitcoin,79664
2026-09-05T08:17:52.320488+00:00,ethereum,2455.73
2026-09-05T08:18:07.715000+00:00,bitcoin,79664
2026-09-05T08:18:07.715000+00:00,ethereum,2455.73
2026-09-05T08:18:23.141833+00:00,bitcoin,79664
2026-09-05T08:18:23.141833+00:00,ethereum,2455.73
2026-09-05T08:18:38.542264+00:00,bitcoin,79664
2026-09-05T08:18:38.542264+00:00,ethereum,2455.73
2026-09-05T08:18:54.047199+00:00,bitcoin,79694
2026-09-05T08:18:54.047199+00:00,ethereum,2456.62
2026-09-05T08:19:10.476765+00:00,bitcoin,79694
2026-09-05T08:19:10.476765+00:00,ethereum,2456.62
2026-09-05T08:30:18.516205+00:00,bitcoin,79647
2026-09-05T08:30:18.516205+00:00,ethereum,2455.51
2026-09-05T08:30:34.212227+00:00,bitcoin,79647
2026-09-05T08:30:34.212227+00:00,ethereum,2455.51
2026-09-05T08:30:50.107796+00:00,bitcoin,79647
2026-09-05T08:30:50.107796+00:00,ethereum,2455.51
2026-09-05T08:31:05.753736+00:00,bitcoin,79643
2026-09-05T08:31:05.753736+00:00,ethereum,2455.2
2026-09-05T08:31:21.101865+00:00,bitcoin,79643
2026-09-05T08:31:21.101865+00:00,ethereum,2455.2
2026-09-05T08:31:36.855880+00:00,bitcoin,79643
2026-09-05T08:31:36.855880+00:00,ethereum,2455.2
2026-09-05T08:31:52.052855+00:00,bitcoin,79643
2026-09-05T08:31:52.052855+00:00,ethereum,2455.2
2026-09-05T08:32:07.740866+00:00,bitcoin,79634
2026-09-05T08:32:07.740866+00:00,ethereum,2454.94
2026-09-05T08:32:23.335927+00:00,bitcoin,79634
2026-09-05T08:32:23.335927+00:00,ethereum,2454.94
2026-09-05T08:32:39.302795+00:00,bitcoin,79634
2026-09-05T08:32:39.302795+00:00,ethereum,2454.94
2026-09-05T08:32:55.034694+00:00,bitcoin,79632
2026-09-05T08:32:55.034694+00:00,ethereum,2455.13
2026-09-05T08:33:10.642151+00:00,bitcoin,79632
2026-09-05T08:33:10.642151+00:00,ethereum,2455.13
2026-09-05T08:33:26.231830+00:00,bitcoin,79632
2026-09-05T08:33:26.231830+00:00,ethereum,2455.13
2026-09-05T08:33:41.620801+00:00,bitcoin,79632
2026-09-05T08:33:41.620801+00:00,ethereum,2455.13
2026-09-05T08:33:57.242079+00:00,bitcoin,79629
2026-09-05T08:33:57.242079+00:00,ethereum,2455.02
2026-09-05T08:34:12.750655+00:00,bitcoin,79629
2026-09-05T08:34:12.750655+00:00,ethereum,2455.02
2026-09-05T08:34:28.689469+00:00,bitcoin,79629
2026-09-05T08:34:28.689469+00:00,ethereum,2455.02
2026-09-05T08:34:44.133333+00:00,bitcoin,79629
2026-09-05T08:34:44.133333+00:00,ethereum,2455.02
2026-09-05T08:34:59.883453+00:00,bitcoin,79600
2026-09-05T08:34:59.883453+00:00,ethereum,2454.26
2026-09-05T08:35:15.691510+00:00,bitcoin,79600
2026-09-05T08:35:15.691510+00:00,ethereum,2454.26
2026-09-05T08:35:31.297583+00:00,bitcoin,79600
2026-09-05T08:35:31.297583+00:00,ethereum,2454.26
2026-09-05T08:35:46.664995+00:00,bitcoin,79600
2026-09-05T08:35:46.664995+00:00,ethereum,2454.26
2026-09-05T08:36:02.416888+00:00,bitcoin,79581
2026-09-05T08:36:02.416888+00:00,ethereum,2453.48
2026-09-05T08:36:18.161727+00:00,bitcoin,79581
2026-09-05T08:36:18.161727+00:00,ethereum,2453.48
2026-09-05T08:36:33.472191+00:00,bitcoin,79581
2026-09-05T08:36:33.472191+00:00,ethereum,2453.48
2026-09-05T08:36:49.604492+00:00,bitcoin,79581
2026-09-05T08:36:49.604492+00:00,ethereum,2453.48
2026-09-05T08:37:05.244253+00:00,bitcoin,79573
2026-09-05T08:37:05.244253+00:00,ethereum,2453.41
2026-09-05T08:37:20.719727+00:00,bitcoin,79573
2026-09-05T08:37:20.719727+00:00,ethereum,2453.41
2026-09-05T08:37:36.071884+00:00,bitcoin,79573
2026-09-05T08:37:36.071884+00:00,ethereum,2453.41
2026-09-05T08:37:51.818372+00:00,bitcoin,79573
2026-09-05T08:37:51.818372+00:00,ethereum,2453.41
2026-09-05T08:38:07.647129+00:00,bitcoin,79585
2026-09-05T08:38:07.647129+00:00,ethereum,2453.85
2026-09-05T08:38:22.983723+00:00,bitcoin,79585
2026-09-05T08:38:22.983723+00:00,ethereum,2453.85
2026-09-05T08:38:38.389387+00:00,bitcoin,79585
2026-09-05T08:38:38.389387+00:00,ethereum,2453.85
2026-09-05T08:38:54.172355+00:00,bitcoin,79585
2026-09-05T08:38:54.172355+00:00,ethereum,2453.85
2026-09-05T08:39:09.915131+00:00,bitcoin,79599
2026-09-05T08:39:09.915131+00:00,ethereum,2454.16
2026-09-05T08:39:25.520679+00:00,bitcoin,79599
2026-09-05T08:39:25.520679+00:00,ethereum,2454.16
2026-09-05T08:39:41.872340+00:00,bitcoin,79599
2026-09-05T08:39:41.872340+00:00,ethereum,2454.16
2026-09-05T08:39:57.582013+00:00,bitcoin,79614
2026-09-05T08:39:57.582013+00:00,ethereum,2454.71
2026-09-05T08:40:13.262296+00:00,bitcoin,79614
2026-09-05T08:40:13.262296+00:00,ethereum,2454.71
2026-09-05T08:40:29.077605+00:00,bitcoin,79614
2026-09-05T08:40:29.077605+00:00,ethereum,2454.71
2026-09-05T08:40:44.692236+00:00,bitcoin,79614
2026-09-05T08:40:44.692236+00:00,ethereum,2454.71
2026-09-05T08:41:00.332683+00:00,bitcoin,79622
2026-09-05T08:41:00.332683+00:00,ethereum,2455.14
2026-09-05T08:41:15.818048+00:00,bitcoin,79622
2026-09-05T08:41:15.818048+00:00,ethereum,2455.14
2026-09-05T08:41:31.225625+00:00,bitcoin,79622
2026-09-05T08:41:31.225625+00:00,ethereum,2455.14
2026-09-05T08:41:47.610823+00:00,bitcoin,79622
2026-09-05T08:41:47.610823+00:00,ethereum,2455.14
2026-09-05T08:42:03.247979+00:00,bitcoin,79612
2026-09-05T08:42:03.247979+00:00,ethereum,2455.21
2026-09-05T08:42:18.482798+00:00,bitcoin,79612
2026-09-05T08:42:18.482798+00:00,ethereum,2455.21
2026-09-05T08:42:33.665744+00:00,bitcoin,79612
2026-09-05T08:42:33.665744+00:00,ethereum,2455.21
2026-09-05T08:42:49.147798+00:00,bitcoin,79612
2026-09-05T08:42:49.147798+00:00,ethereum,2455.21
2026-09-05T08:43:04.632995+00:00,bitcoin,79612
2026-09-05T08:43:04.632995+00:00,ethereum,2455.2
2026-09-05T08:43:20.094351+00:00,bitcoin,79612
2026-09-05T08:43:20.094351+00:00,ethereum,2455.2
2026-09-05T08:43:35.261845+00:00,bitcoin,79612
2026-09-05T08:43:35.261845+00:00,ethereum,2455.2
2026-09-05T08:43:50.589632+00:00,bitcoin,79612
2026-09-05T08:43:50.589632+00:00,ethereum,2455.2
2026-09-05T08:44:06.290553+00:00,bitcoin,79613
2026-09-05T08:44:06.290553+00:00,ethereum,2455.27
2026-09-05T08:44:21.773175+00:00,bitcoin,79613
2026-09-05T08:44:21.773175+00:00,ethereum,2455.27
2026-09-05T08:44:37.236975+00:00,bitcoin,79613
2026-09-05T08:44:37.236975+00:00,ethereum,2455.27
2026-09-05T08:44:52.726991+00:00,bitcoin,79613
2026-09-05T08:44:52.726991+00:00,ethereum,2455.27
2026-09-05T08:45:08.327675+00:00,bitcoin,79614
2026-09-05T08:45:08.327675+00:00,ethereum,2455.46
2026-09-05T08:45:23.626773+00:00,bitcoin,79614
2026-09-05T08:45:23.626773+00:00,ethereum,2455.46
2026-09-05T08:45:39.006365+00:00,bitcoin,79614
2026-09-05T08:45:39.006365+00:00,ethereum,2455.46
2026-09-05T08:45:54.381146+00:00,bitcoin,79614
2026-09-05T08:45:54.381146+00:00,ethereum,2455.46
2026-09-05T08:46:09.967523+00:00,bitcoin,79616
2026-09-05T08:46:09.967523+00:00,ethereum,2455.24
2026-09-05T08:46:25.456365+00:00,bitcoin,79616
2026-09-05T08:46:25.456365+00:00,ethereum,2455.24
2026-09-05T08:46:40.942775+00:00,bitcoin,79616
2026-09-05T08:46:40.942775+00:00,ethereum,2455.24
2026-09-05T08:46:57.548892+00:00,bitcoin,79618
2026-09-05T08:46:57.548892+00:00,ethereum,2455.51
2026-09-05T08:47:12.958865+00:00,bitcoin,79618
2026-09-05T08:47:12.958865+00:00,ethereum,2455.51
2026-09-05T08:47:28.260958+00:00,bitcoin,79618
2026-09-05T08:47:28.260958+00:00,ethereum,2455.51
2026-09-05T08:47:43.775612+00:00,bitcoin,79618
2026-09-05T08:47:43.775612+00:00,ethereum,2455.51
2026-09-05T08:47:59.400834+00:00,bitcoin,79616
2026-09-05T08:47:59.400834+00:00,ethereum,2455.42
2026-09-05T08:48:14.589378+00:00,bitcoin,79616
2026-09-05T08:48:14.589378+00:00,ethereum,2455.42
2026-09-05T08:48:30.059383+00:00,bitcoin,79616
2026-09-05T08:48:30.059383+00:00,ethereum,2455.42
2026-09-05T08:48:45.243110+00:00,bitcoin,79616
2026-09-05T08:48:45.243110+00:00,ethereum,2455.42
2026-09-05T08:49:00.719615+00:00,bitcoin,79616
2026-09-05T08:49:00.719615+00:00,ethereum,2455.51
2026-09-05T08:49:16.213170+00:00,bitcoin,79616
2026-09-05T08:49:16.213170+00:00,ethereum,2455.51
2026-09-05T08:49:31.575871+00:00,bitcoin,79616
2026-09-05T08:49:31.575871+00:00,ethereum,2455.51
2026-09-05T08:49:46.757271+00:00,bitcoin,79616
2026-09-05T08:49:46.757271+00:00,ethereum,2455.51
2026-09-05T08:50:02.293844+00:00,bitcoin,79617
2026-09-05T08:50:02.293844+00:00,ethereum,2455.45
2026-09-05T08:50:17.840157+00:00,bitcoin,79617
2026-09-05T08:50:17.840157+00:00,ethereum,2455.45
2026-09-05T08:50:33.007412+00:00,bitcoin,79617
2026-09-05T08:50:33.007412+00:00,ethereum,2455.45
2026-09-05T08:50:48.343993+00:00,bitcoin,79617
2026-09-05T08:50:48.343993+00:00,ethereum,2455.45
2026-09-05T08:51:04.101393+00:00,bitcoin,79612
2026-09-05T08:51:04.101393+00:00,ethereum,2454.78
2026-09-05T08:51:19.566323+00:00,bitcoin,79612
2026-09-05T08:51:19.566323+00:00,ethereum,2454.78
2026-09-05T08:51:34.743863+00:00,bitcoin,79612
2026-09-05T08:51:34.743863+00:00,ethereum,2454.78
